Channel,Scale,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
kfasttab,0.2,-65.876,-86.459,-100.61,-107.16,-111.11,-112.91,-112.84,-112.04,-111.41,-110.99,-110.76,-110.71,-110.81,-111.03,-111.35,-111.73,-112.16,-112.6,-113.05,-113.49,-113.88,-114.2,-114.44,-114.6,-114.68,-114.7,-114.65,-114.56,-114.41,-114.22,-113.99,-113.74,-113.44,-113.09,-112.7,-112.26,-111.8,-111.31,-110.8,-110.28,-109.76,-109.23,-108.7,-108.18,-107.67,-107.18,-106.69,-106.23,-105.78,-105.33,-104.78,-104.1,-103.31,-102.42,-101.44,-100.37,-99.234,-98.03200000000001,-96.772,-95.464,-94.115,-92.73200000000001,-91.322,-89.89200000000001,-88.447,-86.993,-85.536,-84.08,-82.63,-81.191,-79.766,-78.359,-76.973,-75.612,-74.278,-72.976,-71.714,-70.494,-69.319,-68.19,-67.107,-66.072,-65.085,-64.14699999999999,-63.258,-62.418,-61.628,-60.887,-60.196000000000005,-59.553999999999995,-58.961000000000006,-58.415,-57.918,-57.468,-57.065,-56.708,-56.395,-56.126999999999995,-55.903,-55.721000000000004,-55.581,-55.481,-55.42100000000001,-55.4,-55.416000000000004,-55.468999999999994,-55.556999999999995,-55.68,-55.836999999999996,-56.025,-56.245,-56.495,-56.773999999999994,-57.08,-57.394,-57.702,-58.004,-58.299,-58.588,-58.87,-59.145,-59.413000000000004,-59.674,-59.928000000000004,-60.175,-60.413999999999994,-60.646,-60.87,-61.086000000000006,-61.295,-61.497,-61.69,-61.876000000000005,-62.055,-62.226000000000006,-62.388999999999996,-62.544,-62.692,-62.833,-62.966,-63.091,-63.208999999999996,-63.32,-63.423,-63.52,-63.608999999999995,-63.691,-63.766000000000005,-63.833999999999996,-63.895,-63.95,-63.998000000000005,-64.039,-64.074,-64.10300000000001,-64.126,-64.142,-64.152,-64.156,-64.155,-64.148,-64.135,-64.116,-64.093,-64.064,-64.029,-63.99,-63.946000000000005,-63.897,-63.843,-63.784,-63.716,-63.632,-63.534,-63.42100000000001,-63.294,-63.153,-62.998000000000005,-62.83,-62.648999999999994,-62.455,-62.248999999999995,-62.031000000000006,-61.801,-61.559,-61.306000000000004,-61.043,-60.768,-60.483000000000004,-60.188,-59.88399999999999,-59.57,-59.246,-58.913999999999994,-58.573,-58.224,-57.86600000000001,-57.501000000000005,-57.128,-56.748000000000005
kfasttab,0.5,-121.83,-106.89,-76.043,-44.861000000000004,-21.531,-8.3897,-4.8313,-5.5164,-5.9628,-6.1770000000000005,-6.1873,-6.0306,-5.7538,-5.417999999999999,-5.0513,-4.6751,-4.306,-3.9569,-3.6369,-3.3525,-3.1039999999999996,-2.8851,-2.6973,-2.5416,-2.418,-2.3256,-2.2632,-2.229,-2.2211,-2.2372,-2.275,-2.3323,-2.3949,-2.4482,-2.4923,-2.5274,-2.5538,-2.5718,-2.5819,-2.5846,-2.5802,-2.5693,-2.5524,-2.53,-2.5025,-2.4705,-2.4345,-2.3949,-2.3522,-2.307,-2.2611,-2.215,-2.1689,-2.1231,-2.0778,-2.0331,-1.9894,-1.9466,-1.905,-1.8647,-1.8258,-1.7883,-1.7524,-1.7180000000000002,-1.6854,-1.6544,-1.6252,-1.5978,-1.5721,-1.5483,-1.5262,-1.5059,-1.4874,-1.4706,-1.4556,-1.442,-1.4286,-1.4152,-1.4018,-1.3886,-1.3754,-1.3625,-1.3497,-1.3371,-1.3247,-1.3125,-1.3006,-1.2890000000000001,-1.2776,-1.2666,-1.2558,-1.2454,-1.2353,-1.2255,-1.2161,-1.207,-1.1983,-1.1899,-1.1819,-1.1742,-1.167,-1.16,-1.1535,-1.1473,-1.1414,-1.136,-1.1309,-1.1261,-1.1217,-1.1176,-1.1139,-1.1106,-1.1075,-1.1048,-1.102,-1.0986,-1.0948,-1.0906,-1.0859,-1.0809,-1.0754,-1.0696,-1.0634,-1.0569,-1.05,-1.0428,-1.0353,-1.0275,-1.0194,-1.0111,-1.0025,-0.9937299999999999,-0.9847,-0.97546,-0.9660299999999999,-0.95641,-0.9466200000000001,-0.93666,-0.92656,-0.91633,-0.90597,-0.89549,-0.8849100000000001,-0.87423,-0.8634700000000001,-0.85264,-0.8417399999999999,-0.8307899999999999,-0.81979,-0.80875,-0.7976800000000001,-0.78659,-0.77549,-0.76439,-0.7532800000000001,-0.74219,-0.73112,-0.72006,-0.70904,-0.69806,-0.68712,-0.6762199999999999,-0.66538,-0.65461,-0.64389,-0.63325,-0.62269,-0.6122,-0.6018,-0.59149,-0.58127,-0.57111,-0.56099,-0.55089,-0.54084,-0.53082,-0.52086,-0.51094,-0.50108,-0.49128999999999995,-0.48155,-0.47188,-0.46229,-0.45277,-0.44333,-0.43396,-0.42468999999999996,-0.4155,-0.4064,-0.39739,-0.38848,-0.37966,-0.37095,-0.36234,-0.35383000000000003,-0.34543,-0.33714,-0.32896,-0.32089,-0.31293000000000004
kfasttab,0.8,-33.335,-1262.6,-2147.0,-2527.1,-2472.4,-2120.0,-1605.1,-1079.5,-648.01,-332.0,-134.81,-48.655,-41.295,-39.567,-37.675,-35.73,-33.819,-32.008,-30.346,-28.865,-27.522,-26.166999999999998,-24.825,-23.525,-22.29,-21.138,-20.083,-19.132,-18.293,-17.567999999999998,-16.957,-16.46,-16.007,-15.525,-15.02,-14.501,-13.972999999999999,-13.444,-12.915999999999999,-12.395999999999999,-11.888,-11.394,-10.917,-10.460999999999999,-10.027000000000001,-9.6163,-9.2312,-8.8722,-8.5402,-8.2316,-7.9232,-7.6129,-7.3025,-6.9934,-6.6873,-6.3854,-6.0889999999999995,-5.7989999999999995,-5.5164,-5.2421,-4.9767,-4.7211,-4.4756,-4.2407,-4.0169,-3.8045,-3.6036,-3.4145,-3.2373,-3.0721,-2.9189,-2.7777,-2.6483,-2.5308,-2.425,-2.3288,-2.2337,-2.1390000000000002,-2.0448,-1.9513,-1.8589,-1.7675,-1.6775,-1.589,-1.5019999999999998,-1.4168,-1.3334,-1.252,-1.1726,-1.0954,-1.0205,-0.94778,-0.87745,-0.80953,-0.74406,-0.68109,-0.62064,-0.5627300000000001,-0.50739,-0.45463000000000003,-0.40446,-0.35689,-0.3119,-0.26949,-0.22965,-0.19238,-0.15764,-0.12542999999999999,-0.09571,-0.06846100000000001,-0.043651999999999996,-0.021252,-0.0012263,0.01647,0.032835,0.048512,0.0635,0.077798,0.091407,0.10432999999999999,0.11657000000000001,0.12812,0.139,0.1492,0.15874000000000002,0.16762,0.17584,0.18341,0.19033,0.19663,0.2023,0.20735,0.2118,0.21564,0.2189,0.22158000000000003,0.22369,0.22524,0.22624,0.2267,0.22663000000000003,0.22605,0.22496999999999998,0.22339,0.22132,0.21879,0.21579,0.21234,0.20845999999999998,0.20415,0.19942000000000001,0.19429000000000002,0.18877,0.18286,0.17659,0.16995,0.16297,0.15565,0.14800000000000002,0.14004,0.13177,0.12320999999999999,0.11435999999999999,0.10524000000000001,0.095859,0.08622300000000001,0.076343,0.066231,0.05589500000000001,0.045344999999999996,0.034591000000000004,0.023826,0.013241,0.0028377,-0.0073813,-0.017414,-0.027257999999999998,-0.036911,-0.046372000000000003,-0.055638,-0.06471,-0.073585,-0.082261,-0.090739,-0.099018,-0.1071,-0.11497,-0.12265,-0.13012,-0.13739,-0.14445999999999998,-0.15133,-0.15799000000000002,-0.16445,-0.17072,-0.17677,-0.18263,-0.18829,-0.19375,-0.19901
kfasttab,1,-34.08,-373.39,-616.49,-720.56,-707.0,-612.89,-474.6,-333.09,-216.66,-131.13,-77.48899999999999,-53.696999999999996,-51.034,-49.581,-47.854,-45.97,-44.031000000000006,-42.114,-40.283,-38.584,-36.976,-35.306999999999995,-33.613,-31.936,-30.308000000000003,-28.756999999999998,-27.305,-25.965999999999998,-24.752,-23.671,-22.726999999999997,-21.921,-21.171,-20.391,-19.592,-18.783,-17.974,-17.173,-16.387,-15.620999999999999,-14.882,-14.173,-13.499,-12.860999999999999,-12.263,-11.705,-11.190999999999999,-10.719000000000001,-10.292,-9.9014,-9.5121,-9.1198,-8.7266,-8.3346,-7.9457,-7.5617,-7.184,-6.814,-6.452999999999999,-6.1021,-5.7622,-5.4342,-5.1187,-4.8166,-4.5281,-4.2538,-3.9939999999999998,-3.7489,-3.5188,-3.3037,-3.1037,-2.9188,-2.7489999999999997,-2.5941,-2.454,-2.3262,-2.2004,-2.0756,-1.9522,-1.8303,-1.7103,-1.5923,-1.4765,-1.3631,-1.2523,-1.1442,-1.0390000000000001,-0.93675,-0.8375600000000001,-0.74155,-0.64879,-0.55935,-0.47329,-0.39066999999999996,-0.31151,-0.23586,-0.16374,-0.095152,-0.030113,0.031377999999999996,0.08932799999999999,0.14375,0.19466,0.24208000000000002,0.28604,0.32658000000000004,0.36372,0.39751,0.428,0.45523,0.47923999999999994,0.5001,0.51786,0.53259,0.54556,0.5576,0.5687300000000001,0.57896,0.58828,0.59672,0.60429,0.611,0.6168600000000001,0.62188,0.6260899999999999,0.6295,0.6321100000000001,0.63395,0.63503,0.6353800000000001,0.6349899999999999,0.63389,0.6321100000000001,0.62964,0.62651,0.62275,0.61835,0.61335,0.60775,0.60158,0.59486,0.58759,0.5797899999999999,0.5714899999999999,0.5626899999999999,0.55342,0.54369,0.53352,0.52293,0.5119199999999999,0.50052,0.48873,0.47658999999999996,0.46408999999999995,0.45126000000000005,0.43812,0.42466000000000004,0.41092,0.3969,0.38261999999999996,0.3681,0.35333000000000003,0.33835,0.32315,0.30776,0.29219,0.27644,0.26054,0.24448000000000003,0.22829000000000002,0.21198000000000003,0.19572,0.17969000000000002,0.1639,0.14834,0.13302999999999998,0.11796,0.10315,0.088588,0.074284,0.060239999999999995,0.046459,0.032943,0.019694999999999997,0.0067161,-0.005991399999999999,-0.018425999999999998,-0.030586000000000002,-0.04247,-0.054077999999999994,-0.06540800000000001,-0.076459,-0.08723099999999999,-0.097724,-0.10794000000000001,-0.11787,-0.12752,-0.1369,-0.14599,-0.15481
kfasttab,1.2,-38.984,-40.025999999999996,-41.223,-42.946000000000005,-47.757,-54.169,-60.733000000000004,-65.98,-69.06,-70.13600000000001,-69.515,-67.554,-64.702,-61.555,-58.343,-55.221000000000004,-52.303999999999995,-49.672,-47.378,-45.452,-43.778,-42.047,-40.291,-38.552,-36.864000000000004,-35.256,-33.749,-32.361,-31.101999999999997,-29.98,-29.000999999999998,-28.164,-27.377,-26.54,-25.666,-24.768,-23.855999999999998,-22.94,-22.03,-21.133000000000003,-20.256,-19.405,-18.585,-17.8,-17.053,-16.349,-15.687999999999999,-15.072000000000001,-14.503,-13.975,-13.449000000000002,-12.92,-12.392000000000001,-11.868,-11.349,-10.838,-10.337,-9.8483,-9.3726,-8.9116,-8.4664,-8.0383,-7.6279,-7.236000000000001,-6.8633,-6.5103,-6.1773,-5.8645,-5.5722,-5.3005,-5.0493,-4.8185,-4.6082,-4.418,-4.2477,-4.0937,-3.9411,-3.7886,-3.6366,-3.4854,-3.3354,-3.1868,-3.04,-2.8952,-2.7526,-2.6125,-2.4751,-2.3406,-2.2092,-2.0809,-1.956,-1.8346,-1.7167,-1.6026,-1.4922,-1.3856,-1.2830000000000001,-1.1844,-1.0897,-0.9991399999999999,-0.91261,-0.8301700000000001,-0.7518199999999999,-0.67756,-0.60739,-0.5413,-0.47927,-0.42126,-0.36726,-0.31723,-0.27111999999999997,-0.22891,-0.19053,-0.15592,-0.12349,-0.092222,-0.062117,-0.033181999999999996,-0.005420899999999999,0.021163,0.04657,0.0708,0.093856,0.11574000000000001,0.13646,0.15602,0.17443,0.19169,0.20781999999999998,0.22282,0.23671,0.24949000000000002,0.26119000000000003,0.27181,0.28136,0.28986999999999996,0.29735,0.30380999999999997,0.30926,0.31374,0.31724,0.31979,0.32141,0.32211,0.32191,0.32084,0.3189,0.31611999999999996,0.31251,0.3081,0.3029,0.29693,0.29020999999999997,0.28276,0.27459,0.26574000000000003,0.25621,0.24602,0.23519,0.22375,0.2117,0.19907,0.18588,0.17214000000000002,0.15788,0.1431,0.12783,0.11208,0.095875,0.07922799999999999,0.062154999999999995,0.045016,0.028161000000000002,0.011593000000000001,-0.0046833,-0.020664,-0.036345999999999996,-0.051726,-0.066802,-0.08157,-0.096028,-0.11018,-0.12401,-0.13752999999999999,-0.15073,-0.16360999999999998,-0.17618,-0.18842,-0.20035,-0.21195,-0.22324000000000002,-0.2342,-0.24484,-0.25517,-0.26516999999999996,-0.27485,-0.28421,-0.29325999999999997,-0.30199000000000004,-0.3104
kfasttab,1.5,-35.452,-96.069,-137.48,-154.1,-153.02,-139.94,-120.13,-99.785,-83.196,-71.161,-63.775,-60.711000000000006,-60.575,-60.138999999999996,-59.244,-58.0,-56.507,-54.854,-53.118,-51.363,-49.581,-47.663999999999994,-45.665,-43.638999999999996,-41.63,-39.676,-37.809,-36.051,-34.422,-32.935,-31.599,-30.419,-29.31,-28.177,-27.037,-25.901,-24.781,-23.688000000000002,-22.629,-21.612,-20.642,-19.725,-18.865,-18.063,-17.324,-16.647000000000002,-16.034000000000002,-15.485,-15.0,-14.568,-14.136,-13.698,-13.255,-12.81,-12.366,-11.925,-11.488,-11.058,-10.636,-10.222999999999999,-9.82,-9.4291,-9.0509,-8.6861,-8.3356,-7.9999,-7.6796,-7.3751,-7.0867,-6.8146,-6.5591,-6.3202,-6.098,-5.8925,-5.7035,-5.5278,-5.3512,-5.1725,-4.9922,-4.8109,-4.6289,-4.4468,-4.265,-4.0838,-3.9037,-3.7249,-3.5478,-3.3728,-3.1999,-3.0297,-2.8622,-2.6977,-2.5364,-2.3785,-2.2242,-2.0737,-1.9269,-1.7842,-1.6456,-1.5112,-1.3811,-1.2554,-1.1341,-1.0172,-0.90496,-0.79725,-0.69414,-0.59564,-0.50175,-0.41248999999999997,-0.32784,-0.2478,-0.17235,-0.10144,-0.033770999999999995,0.031494,0.094341,0.15475999999999998,0.21273000000000003,0.26826,0.32135,0.37199,0.42018999999999995,0.46595,0.5093,0.55023,0.5887600000000001,0.6249100000000001,0.6587,0.69015,0.71929,0.7461300000000001,0.7707,0.79304,0.81316,0.8311,0.8468899999999999,0.86056,0.87215,0.88169,0.8892100000000001,0.89475,0.8983399999999999,0.90002,0.89984,0.8978200000000001,0.8940100000000001,0.8884299999999999,0.8811399999999999,0.8721700000000001,0.86156,0.84934,0.8355600000000001,0.82026,0.80347,0.7852399999999999,0.7656,0.74459,0.72224,0.6986100000000001,0.67373,0.64763,0.62035,0.5919300000000001,0.5624,0.53181,0.5002,0.46758,0.43401000000000006,0.39952,0.36413,0.32858000000000004,0.29355,0.25906999999999997,0.22513000000000002,0.19174000000000002,0.15892,0.12667,0.09499500000000001,0.063908,0.03341,0.0035093000000000004,-0.025791,-0.054486,-0.082572,-0.11004000000000001,-0.1369,-0.16314,-0.18875999999999998,-0.21375,-0.23811999999999997,-0.26186,-0.28498,-0.30746999999999997,-0.32933,-0.35057,-0.37117,-0.39116,-0.41052,-0.42925
kfasttab,2.0,-86.796,-55.156000000000006,-40.514,-42.215,-57.338,-79.329,-102.86,-121.39,-130.97,-132.57,-127.62,-117.71,-104.96,-92.689,-81.612,-72.054,-64.19,-58.083999999999996,-53.715,-51.001999999999995,-49.398,-47.718,-45.951,-44.146,-42.345,-40.583,-38.89,-37.286,-35.792,-34.418,-33.176,-32.07,-31.021,-29.944000000000003,-28.853,-27.761,-26.679000000000002,-25.618000000000002,-24.586,-23.59,-22.636,-21.73,-20.875999999999998,-20.076,-19.333,-18.649,-18.025,-17.462,-16.959,-16.507,-16.047,-15.575,-15.092,-14.602,-14.107999999999999,-13.612,-13.116,-12.623,-12.135,-11.654000000000002,-11.181,-10.718,-10.265999999999998,-9.8259,-9.3994,-8.9871,-8.59,-8.2086,-7.8436,-7.4953,-7.1643,-6.8508,-6.5551,-6.2772,-6.0173,-5.7727,-5.5314,-5.2926,-5.0568,-4.8245,-4.5961,-4.372,-4.1525,-3.938,-3.7287,-3.525,-3.3271,-3.1351,-2.9493,-2.7699,-2.5969,-2.4305,-2.2708,-2.1178,-1.9717,-1.8324,-1.7001,-1.5747,-1.4561,-1.3445,-1.2398,-1.1419,-1.0508,-0.96645,-0.8887700000000001,-0.8177,-0.75315,-0.69504,-0.64327,-0.59775,-0.55837,-0.5250100000000001,-0.49758,-0.47591999999999995,-0.4567,-0.4378,-0.41923,-0.401,-0.38311999999999996,-0.36561,-0.34848,-0.33173,-0.31538,-0.29941999999999996,-0.28388,-0.26874000000000003,-0.25403000000000003,-0.23975,-0.22589,-0.21247,-0.19948,-0.18692999999999999,-0.17482,-0.16315,-0.15192,-0.14113,-0.13079000000000002,-0.12088,-0.11142,-0.10239,-0.093803,-0.08565,-0.077928,-0.070636,-0.06377100000000001,-0.057328,-0.051304999999999996,-0.045698,-0.040501999999999996,-0.035713999999999996,-0.031327999999999995,-0.027339999999999996,-0.023746,-0.02054,-0.017716,-0.015271000000000002,-0.013197,-0.011491,-0.010145,-0.0091551,-0.008514299999999999,-0.008217100000000001,-0.0082574,-0.0086292,-0.0093265,-0.010343000000000001,-0.011672,-0.013309,-0.015246000000000001,-0.017477,-0.019996,-0.022632,-0.025217,-0.02775,-0.03023,-0.032658,-0.035033999999999996,-0.037356,-0.039624,-0.041838,-0.043999,-0.046105,-0.048156,-0.050152999999999996,-0.052096,-0.053983,-0.055816,-0.05759500000000001,-0.059317999999999996,-0.060987,-0.062602,-0.064162,-0.06566799999999999,-0.06712,-0.068518,-0.069863,-0.071154,-0.072392,-0.073577,-0.074709
kfasttab,3,-76.305,-51.748000000000005,-40.566,-42.36600000000001,-55.595,-74.684,-95.03299999999999,-111.3,-120.27,-122.63,-119.48,-112.07,-102.14,-92.37799999999999,-83.40299999999999,-75.499,-68.839,-63.501000000000005,-59.495,-56.781000000000006,-54.93600000000001,-53.022,-51.044,-49.053999999999995,-47.095,-45.203,-43.405,-41.725,-40.178000000000004,-38.775999999999996,-37.527,-36.436,-35.398,-34.305,-33.172,-32.016,-30.849,-29.684,-28.533,-27.403000000000002,-26.304000000000002,-25.243000000000002,-24.225,-23.256,-22.339000000000002,-21.478,-20.675,-19.932000000000002,-19.250999999999998,-18.62,-17.98,-17.324,-16.657,-15.982999999999999,-15.305,-14.626,-13.950999999999999,-13.282,-12.620999999999999,-11.970999999999998,-11.334000000000001,-10.710999999999999,-10.106,-9.5184,-8.9505,-8.4032,-7.8775,-7.3743,-6.8943,-6.438,-6.0059,-5.5983,-5.2155,-4.8575,-4.5243,-4.2131,-3.911,-3.6168,-3.3312,-3.0545,-2.7869,-2.5289,-2.2806,-2.0423,-1.8142,-1.5964,-1.3889,-1.192,-1.0056,-0.82983,-0.6645800000000001,-0.5098699999999999,-0.36565,-0.23187,-0.10844000000000001,0.0047439,0.10779000000000001,0.20084000000000002,0.28402,0.3575,0.42143,0.47598,0.52135,0.55771,0.58526,0.60421,0.6147600000000001,0.61712,0.61151,0.59814,0.57723,0.54901,0.51369,0.47155,0.42736,0.38422,0.34215,0.30117,0.2613,0.22255999999999998,0.18495999999999999,0.14852,0.11325,0.079151,0.046238,0.014513999999999999,-0.016016,-0.045348,-0.073483,-0.10042000000000001,-0.12616,-0.15070999999999998,-0.17407,-0.19624,-0.21723,-0.23706,-0.25572,-0.27321999999999996,-0.28958,-0.30480999999999997,-0.31890999999999997,-0.3319,-0.34379,-0.35459,-0.36433000000000004,-0.373,-0.38063,-0.38723,-0.39282,-0.39741,-0.40102,-0.40367,-0.40536,-0.40613,-0.40597,-0.40493,-0.40299999999999997,-0.40021,-0.39657,-0.39211,-0.38684,-0.38077,-0.37394,-0.36634,-0.35801,-0.34896,-0.33921,-0.32878,-0.31767,-0.30591999999999997,-0.29354,-0.28092,-0.26845,-0.25611999999999996,-0.24395,-0.23194,-0.22008000000000003,-0.2084,-0.19687000000000002,-0.18552000000000002,-0.17435,-0.16335,-0.15253,-0.14188,-0.13143,-0.12115,-0.11107,-0.10117000000000001,-0.09146699999999999,-0.081952,-0.072631,-0.06350399999999999,-0.054573,-0.045837,-0.037299,-0.028957999999999998,-0.020815,-0.012871,-0.0051256,0.0024205
nafast,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nafast,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nafast,0.2,-58.349,-49.48,-35.101,-21.649,-11.735999999999999,-6.2325,-4.8473,-5.1191,-5.0157,-4.6255,-4.0374,-3.3305,-2.6015,-1.9976,-1.5383,-1.2227,-1.0435,-0.98877,-1.0443,-1.1945,-1.3991,-1.5821,-1.7381,-1.8662,-1.9668,-2.0406,-2.0888,-2.1131,-2.1151,-2.0968,-2.0601,-2.0073,-1.949,-1.8967,-1.8505,-1.8105,-1.7766,-1.7487,-1.7267,-1.7104,-1.6994,-1.6937,-1.6928,-1.6965,-1.7044,-1.7163,-1.7319,-1.7508,-1.7728,-1.7968,-1.8185,-1.8374,-1.8535,-1.8667,-1.8773,-1.8853,-1.8907,-1.8938,-1.8945,-1.8929,-1.8893,-1.8837,-1.8762,-1.8669,-1.8559999999999999,-1.8435,-1.8295,-1.8143,-1.7977,-1.7801,-1.7614,-1.7418,-1.7213,-1.7001,-1.6782,-1.6559,-1.6339,-1.6124,-1.5915,-1.571,-1.5512,-1.5319999999999998,-1.5134,-1.4954,-1.4782,-1.4615,-1.4456,-1.4304,-1.4159,-1.4021,-1.389,-1.3767,-1.365,-1.3541,-1.3439,-1.3344,-1.3256,-1.3175,-1.3101,-1.3033,-1.2973,-1.2919,-1.2872,-1.2831,-1.2796,-1.2768,-1.2746,-1.2729,-1.2719,-1.2714,-1.2714,-1.272,-1.2731,-1.2747,-1.2756,-1.275,-1.273,-1.2696,-1.2648,-1.2587,-1.2512,-1.2426,-1.2327,-1.2216,-1.2094,-1.1961,-1.1818,-1.1664,-1.1501,-1.1328,-1.1146,-1.0955,-1.0756,-1.0549,-1.0334,-1.0112,-0.98829,-0.9647399999999999,-0.94055,-0.9157700000000001,-0.8904299999999999,-0.86456,-0.83819,-0.81135,-0.78408,-0.75639,-0.72833,-0.69991,-0.6711699999999999,-0.64213,-0.61282,-0.58326,-0.55348,-0.52351,-0.49336,-0.46306,-0.43263999999999997,-0.40212,-0.37151,-0.34083,-0.31012,-0.27938,-0.24864,-0.21791999999999997,-0.18722,-0.15658,-0.12600999999999998,-0.095519,-0.06512799999999999,-0.034852999999999995,-0.0047069,0.025112,0.054411,0.083183,0.11142,0.13912,0.16627999999999998,0.19288,0.21894,0.24443,0.26937,0.29374,0.31754,0.34076999999999996,0.36343000000000003,0.38552,0.40703,0.42796999999999996,0.44833,0.46812,0.48733000000000004,0.5059600000000001,0.5240199999999999,0.5415,0.5584100000000001,0.57475,0.5905199999999999,0.60572,0.62036,0.63443
nafast,0.5,-33.199,-1353.0,-2304.8,-2715.8,-2659.3,-2282.2,-1729.7,-1165.0,-700.88,-360.39,-147.3,-53.408,-44.178999999999995,-41.169,-38.19,-35.372,-32.808,-30.559,-28.660999999999998,-27.128,-25.862,-24.609,-23.385,-22.214000000000002,-21.116,-20.105,-19.191,-18.38,-17.677,-17.082,-16.595,-16.214000000000002,-15.872,-15.499,-15.103,-14.689,-14.263,-13.829,-13.392999999999999,-12.959000000000001,-12.53,-12.109000000000002,-11.699000000000002,-11.302999999999999,-10.922,-10.558,-10.213,-9.8883,-9.5839,-9.2968,-9.0038,-8.7029,-8.3961,-8.0853,-7.7722,-7.4585,-7.1457,-6.835,-6.5278,-6.2252,-5.9281,-5.6376,-5.3544,-5.0793,-4.8129,-4.5557,-4.3083,-4.0711,-3.8443,-3.6284,-3.4235,-3.2298,-3.0474,-2.8764,-2.7169,-2.5671,-2.4203,-2.276,-2.1342,-1.9955,-1.8598,-1.7275,-1.5988,-1.4737,-1.3525,-1.2353,-1.1221,-1.0131,-0.90843,-0.80804,-0.71203,-0.62044,-0.5333100000000001,-0.45064,-0.37244,-0.29873,-0.22948000000000002,-0.16468,-0.1043,-0.04832,0.0033126999999999996,0.050637,0.093704,0.13257,0.16729000000000002,0.19794,0.22457,0.24727,0.2661,0.28114,0.29247,0.30018,0.30434,0.30507,0.30422,0.30303,0.30149000000000004,0.29962,0.29743,0.29493,0.29212,0.28903,0.28565,0.282,0.27809,0.27393,0.26952,0.26489,0.26003000000000004,0.25495999999999996,0.24969,0.24422,0.23856999999999998,0.23275,0.22676,0.22061,0.21431,0.20786999999999997,0.2013,0.1946,0.18779,0.18087,0.17385,0.16673,0.15953,0.15225,0.1449,0.13749,0.13001,0.12249000000000002,0.11490999999999998,0.1073,0.09965800000000001,0.091987,0.08429299999999999,0.076583,0.068862,0.061135,0.053407,0.045683,0.037969,0.030268,0.022584,0.014922999999999999,0.007288200000000001,-0.00031631,-0.0078865,-0.015419,-0.022909,-0.030355,-0.037752,-0.045056,-0.052223,-0.05925,-0.066138,-0.072884,-0.079488,-0.085948,-0.092263,-0.098433,-0.10446,-0.11033,-0.11606,-0.12165,-0.12708,-0.13237000000000002,-0.13751,-0.1425,-0.14734,-0.15203,-0.15658,-0.16097999999999998,-0.16523,-0.16933,-0.17329,-0.1771,-0.18077000000000001,-0.18429,-0.18767,-0.19091
